aib_name,aib_Administrative,aib_Administrative_Duration,aib_Informational,aib_Informational_Duration,aib_ProductRelated,aib_ProductRelated_Duration,aib_BounceRates,aib_ExitRates,aib_PageValues,aib_SpecialDay,aib_Month,aib_OperatingSystems,aib_Browser,aib_Region,aib_TrafficType,aib_VisitorType,aib_Weekend,aib_Revenue
Customer2338,0,0,0,0,3,293.5,0,0.133333333,0,0.4,May,2,2,1,5,Returning_Visitor,FALSE,FALSE
Customer2339,4,140.675,1,97.75,70,2721.555108,0.001951952,0.017189707,10.53591515,0,Nov,1,2,1,10,Returning_Visitor,TRUE,TRUE
Customer2340,0,0,0,0,30,1438,0,0.013793103,100.1655678,0,Nov,4,1,1,3,Returning_Visitor,FALSE,TRUE
Customer2341,0,0,0,0,13,255,0,0.015384615,0,0,Mar,2,4,1,1,Returning_Visitor,TRUE,FALSE
Customer2342,4,121.5,0,0,2,34,0,0.023809524,0,0,Nov,2,2,9,8,New_Visitor,FALSE,FALSE
Customer2343,0,0,0,0,42,2239.363889,0.02,0.035454545,0,0,Dec,3,2,7,2,Returning_Visitor,FALSE,FALSE
Customer2344,5,80,0,0,29,957.6666667,0,0.001785714,0,0,May,2,4,1,3,New_Visitor,FALSE,FALSE
Customer2345,1,4,0,0,4,67.25,0,0.013333333,0,0,Dec,2,2,2,2,Returning_Visitor,TRUE,FALSE
Customer2346,1,4,0,0,33,947.4166667,0.012121212,0.045165945,0,0,Nov,2,2,1,2,Returning_Visitor,TRUE,FALSE
Customer2347,0,0,0,0,4,67.5,0,0.05,0,0.6,May,2,2,1,2,Returning_Visitor,FALSE,FALSE
Customer2348,7,152.6,2,50.5,30,1089.285714,0,0.012952381,23.59811637,0,Nov,2,2,4,2,Returning_Visitor,FALSE,FALSE
Customer2349,0,0,0,0,2,19,0,0.1,0,1,May,1,2,3,2,Returning_Visitor,TRUE,FALSE
Customer2350,0,0,0,0,49,1384.016667,0,0.011904762,0,0,Mar,2,2,1,2,Returning_Visitor,FALSE,FALSE
Customer2351,1,65.5,0,0,51,1544.855159,0.012244898,0.027755102,0,0,Nov,3,2,1,1,Returning_Visitor,TRUE,FALSE
Customer2352,10,515.6133333,3,85.14,50,1558.62,0.003636364,0.011878788,12.12586885,0,Aug,3,2,4,4,Returning_Visitor,TRUE,TRUE
Customer2353,8,143.1666667,1,22,87,2531.060479,0.006896552,0.017705157,0.860484729,0,May,1,1,1,1,Returning_Visitor,FALSE,FALSE
Customer2354,2,62.5,0,0,17,775.3333333,0,0.045098039,0,0,Nov,2,2,3,1,Returning_Visitor,FALSE,TRUE
Customer2355,0,0,0,0,1,0,0.2,0.2,0,0,Mar,3,2,3,1,Returning_Visitor,FALSE,FALSE
Customer2356,0,0,0,0,31,1297.464286,0,0.018010753,0,0,Nov,2,1,1,2,Returning_Visitor,TRUE,FALSE
Customer2357,0,0,0,0,25,711.1666667,0,0.016,0,0,Dec,2,2,2,3,Returning_Visitor,FALSE,FALSE
Customer2358,9,216.23,1,140.5,310,8468.339278,0.002821317,0.012414294,0.875047932,0,Sep,2,10,3,2,Returning_Visitor,TRUE,FALSE
Customer2359,2,58.6,0,0,42,906.2333333,0,0.006976744,0,0,Nov,2,2,4,20,New_Visitor,FALSE,FALSE
Customer2360,7,286.8333333,0,0,49,1493.695238,0.005390836,0.015750591,0,0,Dec,3,2,3,10,Returning_Visitor,TRUE,FALSE
Customer2361,1,118.8,0,0,8,259.2,0,0.007407407,0,0,Sep,2,2,4,2,New_Visitor,FALSE,FALSE
Customer2362,0,0,0,0,63,2593.808333,0.036507937,0.066666667,0,0,Jul,3,2,8,20,Returning_Visitor,FALSE,FALSE
Customer2363,0,0,0,0,3,81.75,0,0.033333333,0,0,Dec,3,2,3,6,Returning_Visitor,FALSE,FALSE
Customer2364,3,179.5,0,0,22,746.1666667,0,0.004266667,0,0,May,3,3,1,15,Returning_Visitor,TRUE,FALSE
Customer2365,4,111.1666667,2,25.75,16,411.9375,0.00952381,0.00952381,0,0,Nov,3,2,8,2,New_Visitor,TRUE,FALSE
Customer2366,14,247.1363636,2,120.6666667,56,1080.266667,0.01884058,0.025355418,24.72661836,0.6,May,3,2,1,1,Returning_Visitor,FALSE,FALSE
Customer2367,0,0,0,0,5,43.2,0.08,0.12,0,0,Jul,2,2,3,13,Returning_Visitor,TRUE,FALSE
Customer2368,0,0,0,0,6,78.66666667,0,0.033333333,0,0,May,2,2,5,4,New_Visitor,FALSE,FALSE
Customer2369,1,11.1,0,0,48,830.3142529,0.004347826,0.017619048,0,0,Nov,1,1,1,3,Returning_Visitor,FALSE,FALSE
Customer2370,4,214,1,0,5,259,0,0.0375,0,0,May,1,1,1,3,New_Visitor,TRUE,FALSE
Customer2371,3,167,0,0,42,1246.12,0,0.008888889,0,0,Aug,2,4,1,3,Returning_Visitor,FALSE,FALSE
Customer2372,0,0,0,0,3,115,0,0.066666667,0,0,May,2,2,6,13,Returning_Visitor,FALSE,FALSE
Customer2373,0,0,0,0,3,73,0,0.066666667,0,0,Mar,2,4,1,7,Returning_Visitor,FALSE,FALSE
Customer2374,3,43.625,1,16,109,3624.056349,0.009489489,0.01406394,11.32556227,0,Nov,1,2,1,2,Returning_Visitor,FALSE,TRUE
Customer2375,0,0,0,0,24,810.5,0,0.017207792,0,0,Nov,1,1,1,3,Returning_Visitor,TRUE,FALSE
Customer2376,0,0,0,0,38,726.2761905,0.031578947,0.056052632,0,1,May,2,2,4,13,Returning_Visitor,TRUE,FALSE
Customer2377,4,14,0,0,13,288,0.0125,0.0375,0,0,Mar,1,1,4,2,Returning_Visitor,TRUE,FALSE
Customer2378,0,0,0,0,1,0,0.2,0.2,0,0,Mar,2,4,6,2,Returning_Visitor,FALSE,FALSE
Customer2379,0,0,0,0,4,538,0,0.075,0,0,Mar,1,1,4,3,Returning_Visitor,TRUE,FALSE
Customer2380,0,0,0,0,23,373.5,0.019047619,0.050793651,0,0,June,3,2,1,1,Returning_Visitor,FALSE,FALSE
Customer2381,3,273,0,0,11,385.74,0,0.007692308,17.81649911,0,Oct,2,2,1,2,Returning_Visitor,FALSE,TRUE
Customer2382,0,0,2,24,15,1075.5,0,0.013333333,0,0,May,6,2,4,2,Returning_Visitor,TRUE,FALSE
Customer2383,0,0,0,0,10,150.8666667,0,0.02,0,0,Sep,1,1,6,2,Returning_Visitor,FALSE,FALSE
Customer2384,0,0,3,300,13,509.1214286,0.006666667,0.002222222,40.7932,0,Mar,3,2,7,2,Returning_Visitor,TRUE,TRUE
Customer2385,0,0,0,0,9,214.75,0,0.022222222,0,0,Nov,1,1,3,6,Returning_Visitor,FALSE,FALSE
Customer2386,2,21,0,0,27,694,0.007142857,0.014285714,0,0.8,May,2,2,1,2,Returning_Visitor,FALSE,FALSE
Customer2387,2,9.5,0,0,18,529.702381,0,0.005263158,0,0,Mar,2,2,4,2,Returning_Visitor,TRUE,FALSE
Customer2388,0,0,0,0,1,0,0.2,0.2,0,0,Nov,3,2,1,20,Returning_Visitor,FALSE,FALSE
Customer2389,0,0,0,0,112,2218.717208,0.000223214,0.018229167,0,0,Nov,2,2,1,2,Returning_Visitor,FALSE,FALSE
Customer2390,2,94,0,0,5,97,0,0.033333333,0,0,Mar,3,3,1,10,Returning_Visitor,FALSE,FALSE
Customer2391,1,250.5,0,0,1,0,0,0.1,0,0,Nov,2,2,9,13,Returning_Visitor,FALSE,FALSE
Customer2392,0,0,1,249.5,33,1458.97619,0.027459219,0.041167134,0,0,Dec,1,1,1,10,Returning_Visitor,FALSE,FALSE
Customer2393,0,0,0,0,25,527.5,0,0.003466667,0,0.8,May,2,2,1,4,Returning_Visitor,FALSE,FALSE
Customer2394,6,123.5416667,0,0,12,189,0,0.014285714,0,0,Dec,3,12,3,1,New_Visitor,FALSE,FALSE
Customer2395,5,118.9,4,380.7,4,188.4,0,0.006666667,0,0,Oct,4,2,1,4,Returning_Visitor,FALSE,FALSE
Customer2396,0,0,0,0,2,0,0.2,0.2,0,0,Nov,1,1,9,1,Returning_Visitor,FALSE,FALSE
Customer2397,2,47.5,0,0,5,116.5,0,0.005714286,0,0,Mar,3,2,5,2,Returning_Visitor,TRUE,FALSE
Customer2398,0,0,0,0,5,89.5,0.04,0.053333333,0,0,Dec,1,1,3,2,Returning_Visitor,TRUE,FALSE
Customer2399,3,22.33333333,1,0,105,2900.638469,0.009433962,0.021263103,0,0,May,2,2,8,4,Returning_Visitor,TRUE,FALSE
Customer2400,0,0,0,0,3,18,0,0.066666667,0,0.2,May,2,2,2,5,Returning_Visitor,FALSE,FALSE
Customer2401,0,0,0,0,1,0,0.2,0.2,0,0,May,3,2,6,1,Returning_Visitor,TRUE,FALSE
Customer2402,0,0,0,0,24,1268,0.0125,0.015277778,0,0,Mar,4,1,3,2,Returning_Visitor,TRUE,FALSE
Customer2403,6,615.25,0,0,68,2524.719048,0,0.000175593,0,0,Mar,1,2,6,1,Returning_Visitor,FALSE,FALSE
Customer2404,3,166,1,140,35,701.5,0.029411765,0.05,0,0,May,2,5,6,1,Returning_Visitor,TRUE,FALSE
Customer2405,0,0,0,0,2,0,0.2,0.2,0,0,Mar,2,2,1,3,Returning_Visitor,TRUE,FALSE
Customer2406,0,0,0,0,25,280.9333333,0,0.022666667,0,0.4,May,2,2,1,13,Returning_Visitor,FALSE,FALSE
Customer2407,0,0,0,0,64,3038.38,0.017534722,0.038333333,0,0,Sep,2,2,1,1,Returning_Visitor,FALSE,FALSE
Customer2408,10,212.7616279,4,109,222,9049.534024,0.008536232,0.018457454,10.66936985,0,Nov,1,2,3,2,Returning_Visitor,TRUE,FALSE
Customer2409,6,106.5,0,0,3,70.5,0,0.022222222,0,0,May,2,2,4,3,Returning_Visitor,FALSE,FALSE
Customer2410,1,11,0,0,16,253,0,0.023529412,0,0,Mar,2,2,1,3,New_Visitor,FALSE,FALSE
Customer2411,1,73,0,0,12,2156.5,0.018181818,0.027272727,68.88769355,0,Nov,3,2,1,2,New_Visitor,FALSE,TRUE
Customer2412,0,0,0,0,2,7,0.05,0.15,0,0.2,May,2,2,7,4,Returning_Visitor,FALSE,FALSE
Customer2413,2,34.5,0,0,17,491.8333333,0,0.014705882,0,0,Dec,1,1,3,2,New_Visitor,FALSE,FALSE
Customer2414,0,0,0,0,18,636.5,0,0.027777778,0,0,Dec,2,2,3,2,Returning_Visitor,FALSE,FALSE
Customer2415,0,0,0,0,3,129,0,0.1,0,0,May,2,2,1,1,Returning_Visitor,TRUE,FALSE
Customer2416,0,0,0,0,16,1599.266667,0,0.013333333,0,0,May,4,2,2,13,Returning_Visitor,FALSE,FALSE
Customer2417,8,224,0,0,16,315.25,0,0.011111111,0,0,May,3,2,1,5,New_Visitor,FALSE,FALSE
Customer2418,0,0,0,0,22,348.4333333,0.028571429,0.041269841,0,0,Nov,1,8,6,11,Returning_Visitor,FALSE,TRUE
Customer2419,0,0,0,0,5,215,0.04,0.08,0,0.6,May,3,2,3,2,Returning_Visitor,FALSE,FALSE
Customer2420,0,0,0,0,5,91,0,0.06,0,0.6,May,1,1,1,3,Returning_Visitor,FALSE,FALSE
Customer2421,3,875,0,0,34,780.7916667,0,0.015675676,0,0,Dec,4,2,3,2,Returning_Visitor,TRUE,FALSE
Customer2422,1,53,0,0,19,1007.9,0,0.005555556,0,0,May,1,1,3,4,New_Visitor,FALSE,FALSE
Customer2423,0,0,0,0,4,75.5,0,0.05,0,0,Mar,2,2,1,1,Returning_Visitor,TRUE,FALSE
Customer2424,0,0,0,0,37,918.5416667,0.005405405,0.005315315,0,0,Nov,1,1,1,2,New_Visitor,TRUE,TRUE
Customer2425,1,79,2,255,137,2668.725046,0.002138405,0.020907736,0,0,Nov,2,2,1,2,Returning_Visitor,FALSE,FALSE
Customer2426,0,0,0,0,14,313.0178571,0,0.016071429,0,0,Nov,3,2,4,2,Returning_Visitor,FALSE,FALSE
Customer2427,1,5,0,0,21,258.6166667,0,0.009090909,0,0,Dec,2,2,4,3,Returning_Visitor,FALSE,FALSE
Customer2428,0,0,1,242.8,73,1860.95,0.005405405,0.019527027,0,0,June,2,2,1,2,Returning_Visitor,FALSE,FALSE
Customer2429,0,0,2,193,102,3085.620238,0.010851648,0.024392801,0,0,Nov,2,2,3,2,Returning_Visitor,TRUE,TRUE
Customer2430,3,48.5,0,0,55,1042.242857,0,0.002222222,0,0,Mar,4,2,1,2,New_Visitor,FALSE,FALSE
Customer2431,0,0,0,0,31,3888.166667,0.02,0.031111111,0,0,Mar,2,4,3,1,Returning_Visitor,FALSE,FALSE
Customer2432,0,0,0,0,67,4290.833333,0,0.01840796,0,0.8,May,2,2,6,4,Returning_Visitor,FALSE,FALSE
Customer2433,1,33.5,0,0,33,880.6333333,0,0.034117647,0,0,Dec,2,2,4,3,Returning_Visitor,FALSE,FALSE
Customer2434,0,0,0,0,12,86.5,0.076923077,0.087179487,0,0.8,May,3,2,6,13,Returning_Visitor,FALSE,FALSE
Customer2435,3,83.6,0,0,6,314.4,0,0.025,0,0,Oct,1,1,4,2,New_Visitor,FALSE,FALSE
Customer2436,0,0,0,0,1,14,0,0.1,0,0.8,May,2,2,3,3,Returning_Visitor,FALSE,FALSE
Customer2437,0,0,0,0,16,507.8333333,0,0.01,0,0,May,2,4,1,4,Returning_Visitor,FALSE,FALSE
Customer2438,0,0,0,0,2,57.5,0,0.1,0,0,Dec,1,1,4,2,Returning_Visitor,FALSE,FALSE
Customer2439,2,37.33333333,1,5,30,797.7619048,0.012121212,0.034343434,0,0,Nov,1,1,1,2,Returning_Visitor,FALSE,FALSE
Customer2440,0,0,0,0,3,44,0.066666667,0.1,0,0,May,3,2,1,15,Returning_Visitor,FALSE,FALSE
Customer2441,5,227.3333333,0,0,17,528.9,0,0.002272727,0,0,Mar,1,1,1,9,Returning_Visitor,TRUE,FALSE
Customer2442,5,99.16666667,1,27,33,483.2666667,0.002777778,0.009126984,0,0.6,May,8,5,1,2,Returning_Visitor,FALSE,FALSE
Customer2443,0,0,0,0,36,777.3333333,0,0.005882353,89.2954867,0,Dec,3,2,4,8,New_Visitor,TRUE,TRUE
Customer2444,0,0,0,0,63,1401.50873,0,0.003225806,88.95486906,0,Nov,1,1,1,7,Returning_Visitor,FALSE,TRUE
Customer2445,0,0,0,0,15,593.75,0,0.014285714,92.9394993,0,Nov,1,8,3,11,Returning_Visitor,TRUE,TRUE
Customer2446,0,0,0,0,1,39.5,0,0.1,0,0,Dec,1,2,1,2,Returning_Visitor,FALSE,FALSE
Customer2447,0,0,0,0,12,819.9166667,0.005555556,0.040833333,0,0,May,1,1,2,3,Returning_Visitor,TRUE,FALSE
Customer2448,4,136.5,0,0,130,3507.365152,0.022807018,0.042471564,0,0,Sep,2,4,2,1,Returning_Visitor,FALSE,FALSE
Customer2449,6,142.9111111,0,0,13,264.3396825,0,0.034509804,0,0,Sep,1,1,3,5,Returning_Visitor,FALSE,FALSE
Customer2450,10,382.8333333,4,319.3,72,4163.797619,0.000297619,0.010912698,12.0921619,0,Mar,2,2,6,2,Returning_Visitor,FALSE,TRUE
Customer2451,0,0,2,50.5,95,4379.863158,0.006314433,0.033908935,0,0,Nov,2,2,1,2,Returning_Visitor,TRUE,FALSE
Customer2452,6,113,0,0,18,359.4,0.008333333,0.05,0,0,Sep,2,2,3,1,Returning_Visitor,FALSE,FALSE
Customer2453,0,0,4,122.5,330,11208.35506,0.008042825,0.022913324,0,0,Nov,2,2,1,2,Returning_Visitor,FALSE,TRUE
Customer2454,0,0,0,0,27,807.8333333,0.022222222,0.041975309,0,0,Mar,2,2,3,1,Returning_Visitor,FALSE,FALSE
Customer2455,0,0,0,0,4,992,0,0.05,0,0.2,May,2,2,4,13,Returning_Visitor,FALSE,FALSE
Customer2456,0,0,0,0,2,53.5,0.05,0.15,0,0,Dec,3,3,5,20,Returning_Visitor,FALSE,FALSE
Customer2457,0,0,0,0,5,182.625,0,0.008,0,0,Dec,3,2,8,13,Returning_Visitor,FALSE,FALSE
Customer2458,0,0,0,0,6,75.2,0.033333333,0.05,0,0,Jul,3,2,2,3,Returning_Visitor,FALSE,FALSE
Customer2459,0,0,0,0,6,61,0,0.066666667,0,0,Mar,2,4,1,3,Returning_Visitor,FALSE,FALSE
Customer2460,0,0,0,0,9,250.2,0.022222222,0.033333333,0,0,June,2,2,4,1,Returning_Visitor,FALSE,FALSE
Customer2461,0,0,0,0,10,174.0833333,0.06,0.07,0,0,Nov,2,2,9,1,Returning_Visitor,TRUE,FALSE
Customer2462,0,0,0,0,7,2612,0,0.033333333,0,0,Dec,8,13,9,20,Other,FALSE,FALSE
Customer2463,1,31,3,62,11,196.2,0,0.013333333,0,0,Mar,2,2,1,10,Returning_Visitor,FALSE,FALSE
Customer2464,2,1223,4,416,21,2755.67094,0.004545455,0.027575758,0,0,Mar,3,2,1,2,Returning_Visitor,TRUE,FALSE
Customer2465,0,0,0,0,10,348.25,0.02,0.024,0,0,Nov,2,2,4,13,Returning_Visitor,FALSE,FALSE
Customer2466,0,0,1,0,11,185.6666667,0.05,0.083333333,0,0,Dec,3,2,1,1,Returning_Visitor,FALSE,FALSE
Customer2467,2,77,0,0,43,1607.297619,0.002272727,0.015909091,0,0,Mar,2,2,1,2,Returning_Visitor,FALSE,FALSE
Customer2468,0,0,0,0,6,1251,0.033333333,0.066666667,0,0,Mar,3,2,1,1,Returning_Visitor,FALSE,FALSE
Customer2469,8,825,1,55.5,148,8629.783691,0.0095,0.019155126,1.60801626,0,Nov,1,1,2,2,Returning_Visitor,FALSE,FALSE
Customer2470,5,543,6,320.5,20,2039,0,0.016296296,25.38925926,0,May,2,2,1,2,Returning_Visitor,FALSE,TRUE
Customer2471,1,4,0,0,0,0,0,0.066666667,0,0,Mar,4,1,8,6,Returning_Visitor,FALSE,FALSE
Customer2472,0,0,0,0,11,200.85,0.036363636,0.047107438,0,0,Mar,1,1,2,1,Returning_Visitor,FALSE,FALSE
Customer2473,7,218.6666667,0,0,5,145.6666667,0,0.014285714,0,0,Nov,2,2,1,3,Returning_Visitor,FALSE,FALSE
Customer2474,8,1013.171429,4,353.9666667,90,4984.371429,0.042666667,0.066033333,1.464010432,0,Aug,2,2,3,13,Returning_Visitor,TRUE,FALSE
Customer2475,6,88,0,0,17,538.9666667,0,0.021929825,0,0,May,2,2,5,4,Returning_Visitor,FALSE,FALSE
Customer2476,2,24.6,0,0,26,779.5051587,0.011111111,0.034403292,12.55220741,0,Mar,1,1,3,1,Returning_Visitor,TRUE,TRUE
Customer2477,0,0,0,0,17,287.75,0.073529412,0.121568627,0,0.6,May,2,2,1,4,Returning_Visitor,FALSE,FALSE
Customer2478,0,0,0,0,69,653.2777778,0.014705882,0.053431373,0,0.6,May,2,4,7,4,Returning_Visitor,FALSE,FALSE
Customer2479,1,10.5,3,264.75,195,10044.75756,0.005025126,0.023180221,0,0,Dec,2,2,1,2,Returning_Visitor,FALSE,FALSE
Customer2480,2,24.42857143,7,278.1666667,76,2735.728571,0.002439024,0.024843206,8.631719512,0,Mar,2,5,2,7,Returning_Visitor,FALSE,TRUE
Customer2481,0,0,0,0,3,0,0.2,0.2,0,0.2,May,3,2,1,4,Returning_Visitor,FALSE,FALSE
Customer2482,0,0,0,0,5,19,0,0.08,0,0.6,May,2,2,1,3,Returning_Visitor,FALSE,FALSE
Customer2483,0,0,0,0,39,902.6527778,0,0.008852259,0,0,Nov,2,2,1,2,New_Visitor,FALSE,FALSE
Customer2484,4,49,0,0,17,283.7916667,0,0.030952381,0,0,Dec,2,2,1,13,Returning_Visitor,TRUE,FALSE
Customer2485,3,124,0,0,13,173,0,0.017777778,0,0,May,2,2,1,2,New_Visitor,FALSE,FALSE
Customer2486,0,0,1,24,27,1547.5,0.003703704,0.014814815,0,0,Mar,3,2,1,1,Returning_Visitor,FALSE,FALSE
Customer2487,3,92.83333333,0,0,24,463.8166667,0.002666667,0.015333333,17.84230699,0,Mar,1,1,1,2,Returning_Visitor,FALSE,TRUE
Customer2488,0,0,0,0,1,0,0.2,0.2,0,0.6,May,3,2,3,13,Returning_Visitor,FALSE,FALSE
Customer2489,5,244.5,0,0,21,998.4,0.004,0.008666667,41.86896,0,May,3,3,1,4,Returning_Visitor,FALSE,TRUE
Customer2490,3,39.6,0,0,53,856.7522398,0,0.002272727,0,0,Mar,2,2,1,2,Returning_Visitor,TRUE,FALSE
Customer2491,0,0,2,76.6,377,11729.40804,0.032877299,0.04524582,0,0,Jul,3,2,1,3,Returning_Visitor,FALSE,FALSE
Customer2492,0,0,0,0,3,0,0.2,0.2,0,0,Nov,2,2,5,1,Returning_Visitor,FALSE,FALSE
Customer2493,1,7,0,0,39,1118.833333,0.005405405,0.019099099,0,0,Nov,2,2,6,13,Returning_Visitor,FALSE,FALSE
Customer2494,7,40.5,0,0,39,743.0119048,0,0.01,0,0,May,2,2,1,3,Returning_Visitor,TRUE,FALSE
Customer2495,2,90,1,48.5,40,3789.583333,0,0.023170732,0,0,Dec,2,2,4,2,Returning_Visitor,TRUE,FALSE
Customer2496,4,194.4,0,0,12,182.5142857,0,0.001666667,0,0,Oct,1,1,6,2,Returning_Visitor,FALSE,FALSE
Customer2497,2,268.08,0,0,13,420.2466667,0.042105263,0.064912281,0,0,Sep,3,2,1,13,Returning_Visitor,TRUE,TRUE
Customer2498,0,0,0,0,37,987.5,0.005555556,0.011111111,40.87111111,0,May,2,10,3,4,Returning_Visitor,FALSE,TRUE
Customer2499,6,201,0,0,84,3646.083333,0.006896552,0.016803503,66.57412378,0,Nov,2,2,4,2,Returning_Visitor,FALSE,FALSE
Customer2500,1,14.5,0,0,24,1277.842857,0,0.016073781,0,0,Nov,3,2,1,2,New_Visitor,TRUE,FALSE
Customer2501,5,119,0,0,49,1143.348504,0,0.008595388,0,0,May,1,1,1,2,Returning_Visitor,FALSE,FALSE
Customer2502,6,91.75,0,0,11,380.6666667,0,0.005128205,0,0,Dec,2,2,1,2,Returning_Visitor,TRUE,FALSE
Customer2503,0,0,0,0,6,474,0,0.016666667,0,0,May,2,4,1,2,New_Visitor,TRUE,FALSE
Customer2504,0,0,0,0,38,624.5,0.005263158,0.021052632,0,0,Nov,4,1,9,3,Returning_Visitor,FALSE,FALSE
Customer2505,2,194.9,0,0,14,227.3333333,0,0.009183673,0,0,Nov,1,1,4,3,Returning_Visitor,FALSE,TRUE
Customer2506,0,0,0,0,5,819.5,0,0.036,0,0,Mar,2,2,1,2,Returning_Visitor,TRUE,FALSE
Customer2507,0,0,0,0,5,368,0,0.016666667,0,0,Dec,4,1,2,1,Returning_Visitor,TRUE,FALSE
Customer2508,0,0,0,0,5,23,0.11,0.15,0,0,Nov,2,2,3,13,Returning_Visitor,FALSE,FALSE
Customer2509,5,132.4666667,0,0,59,1660.222222,0,0.011753515,6.475910157,0,Mar,3,2,2,1,Returning_Visitor,FALSE,FALSE
Customer2510,3,34,1,14,89,1332.088889,0,0.003296703,0,0,May,1,2,7,3,Returning_Visitor,TRUE,FALSE
Customer2511,0,0,0,0,15,372.0833333,0,0.04,0,0,Nov,2,2,1,2,New_Visitor,TRUE,FALSE
Customer2512,2,102.5,3,60,22,1034.975,0,0.014,16.14384,0,Mar,1,1,4,2,Returning_Visitor,FALSE,TRUE
Customer2513,1,11,0,0,20,285.6666667,0,0.022222222,0,0,May,2,10,3,3,Returning_Visitor,FALSE,FALSE
Customer2514,1,0,0,0,8,436,0,0.022222222,0,0,Mar,2,4,6,1,Returning_Visitor,TRUE,FALSE
Customer2515,0,0,0,0,19,154.2166667,0.015789474,0.024561404,0,0,Feb,2,2,1,3,Returning_Visitor,FALSE,FALSE
Customer2516,8,274.5,0,0,24,515.5757576,0,0.003703704,0,0,Mar,3,2,2,2,Returning_Visitor,TRUE,FALSE
Customer2517,0,0,0,0,13,1985,0.016666667,0.05,0,0,Nov,4,1,7,6,Returning_Visitor,FALSE,FALSE
Customer2518,1,0,0,0,60,1995.416667,0,0.003389831,61.58171224,0,Nov,2,4,1,7,New_Visitor,FALSE,TRUE
Customer2519,0,0,0,0,20,873.7365079,0.0075,0.028166667,0,0,Feb,1,2,1,1,Returning_Visitor,FALSE,FALSE
Customer2520,0,0,0,0,38,2232.833333,0,0.026315789,0,0,Nov,2,2,2,2,Returning_Visitor,TRUE,TRUE
Customer2521,4,323.5,0,0,10,320.75,0,0.015384615,0,0,Nov,2,2,6,2,New_Visitor,FALSE,FALSE
Customer2522,5,193,1,13,66,2049.458471,0.004489796,0.012765306,29.45815149,0,Mar,3,2,3,1,Returning_Visitor,TRUE,FALSE
Customer2523,0,0,0,0,28,319.2771429,0.042857143,0.09265873,0,0,Aug,2,2,1,2,Returning_Visitor,FALSE,FALSE
Customer2524,4,47.3,1,0,32,1870.966667,0,0.037037037,0,0,Aug,2,2,9,2,Returning_Visitor,FALSE,FALSE
Customer2525,2,13,0,0,66,2061.926508,0.013235294,0.014202682,0,0,Jul,3,2,6,3,Returning_Visitor,FALSE,FALSE
Customer2526,3,48.4,0,0,137,3004.628109,0.002380952,0.011750149,0,0,Oct,2,4,9,2,Returning_Visitor,FALSE,FALSE
Customer2527,1,54.5,2,132.5,14,516.5,0.017647059,0.043137255,18.71641694,0,Dec,2,2,3,1,Returning_Visitor,FALSE,FALSE
Customer2528,0,0,0,0,7,55,0.057142857,0.114285714,0,0,Mar,2,2,1,1,Returning_Visitor,FALSE,FALSE
Customer2529,0,0,0,0,9,113,0.066666667,0.088888889,0,0.8,May,2,2,3,6,Returning_Visitor,FALSE,FALSE
Customer2530,0,0,0,0,8,194.4,0,0.025,0,0,Aug,2,10,6,4,Returning_Visitor,FALSE,FALSE
Customer2531,6,475,0,0,33,2760.716667,0.038596491,0.056282051,0,0,Mar,4,2,1,13,Returning_Visitor,FALSE,FALSE
Customer2532,5,142.7,0,0,29,1858.733333,0.025806452,0.031075269,0,0,May,3,2,2,4,Returning_Visitor,FALSE,FALSE
Customer2533,0,0,0,0,2,29,0,0.05,0,0,Nov,1,1,3,3,Returning_Visitor,FALSE,FALSE
Customer2534,0,0,0,0,20,1413.768571,0.025,0.038472222,0,0,June,1,2,3,1,Returning_Visitor,TRUE,FALSE
Customer2535,0,0,0,0,12,222.2557143,0.009090909,0.012121212,0,0,Sep,3,2,5,2,Returning_Visitor,FALSE,FALSE
Customer2536,0,0,0,0,40,587.6911765,0.005,0.020277778,0,0.8,May,2,10,1,3,Returning_Visitor,FALSE,FALSE
Customer2537,0,0,0,0,8,426.6666667,0,0.0125,0,0,Feb,2,4,3,2,Returning_Visitor,FALSE,FALSE
Customer2538,0,0,0,0,7,65,0.114285714,0.15,0,0,May,3,2,1,1,Returning_Visitor,FALSE,FALSE
Customer2539,9,252.8,0,0,36,1191.616667,0.013636364,0.029545455,14.75943613,0,Oct,2,2,2,13,Returning_Visitor,FALSE,FALSE
Customer2540,0,0,0,0,74,2719.734091,0.008108108,0.024324324,0,0,Nov,2,2,5,1,Returning_Visitor,FALSE,FALSE
Customer2541,9,105.4285714,1,13,42,1356.457359,0.036601307,0.055504202,3.554847806,0,May,3,2,1,13,Returning_Visitor,FALSE,FALSE
Customer2542,0,0,0,0,4,145.2,0,0.025,0,0,Aug,2,4,7,2,Returning_Visitor,FALSE,FALSE
Customer2543,6,360.9166667,4,114.2,17,806.65,0.01,0.015,0,0,June,2,10,3,5,New_Visitor,TRUE,FALSE
Customer2544,0,0,0,0,81,2092.67381,0.015,0.027155449,0,0,Oct,2,2,1,1,Returning_Visitor,FALSE,FALSE
Customer2545,2,122,0,0,8,177.25,0,0.025,0,0,Dec,2,2,1,3,New_Visitor,FALSE,FALSE
Customer2546,0,0,0,0,31,457.4047799,0,0.026938057,0,0.8,May,2,2,7,1,Returning_Visitor,FALSE,FALSE
Customer2547,0,0,0,0,3,21.25,0,0.066666667,0,0,Nov,3,2,1,2,New_Visitor,TRUE,FALSE
